Molecular Weight,Isoelectric Point,Net Charge,Average Hydropathy Value,Aliphatic index,DNA Hits,RNA Hits
55244.49709999988,8.333915710449219,5.342958934847033,-0.4084645669291335,73.40551181102362,0,0
48460.3333999999,7.809257507324219,2.172559723365268,-0.2465478841870824,75.14476614699332,19,0
143534.62350000028,7.810005187988281,5.501275290312705,-0.012017479970867238,102.06117989803349,54,3
58265.83139999992,6.854789733886719,-0.5145889737341776,-0.3976470588235296,83.35294117647058,27,0
33144.890999999996,6.664451599121094,-0.8781938981610509,-0.35501730103806256,83.0795847750865,4,0
14342.747000000005,6.845603942871094,-0.20895818929011156,-0.854961832061069,49.31297709923664,3,0
24286.098200000004,9.725349426269531,9.195488418865555,-0.21278538812785394,87.3972602739726,3,0
87662.49000000005,6.373283386230469,-4.985230968308201,-0.4703324808184122,71.72634271099744,32,0
46899.517099999954,7.684501647949219,0.9583774698840415,-0.360556844547563,82.34338747099767,50,0
50811.323299999945,7.920234680175781,2.746268522594576,-0.3088744588744576,78.74458874458875,12,0
104904.12360000038,6.144920349121094,-8.72654585557224,-0.385930735930735,84.20995670995671,0,0
58448.008999999875,8.738731384277344,6.639120590891196,-0.6827380952380939,76.42857142857142,20,186
81989.8836000001,5.857276916503906,-11.829062733289746,-0.45791666666666553,84.72222222222223,35,0
42123.811899999986,8.384117126464844,5.085864851332147,-0.5711956521739125,69.07608695652173,6,0
15185.463700000006,5.311683654785156,-2.4874522724786807,-0.36923076923076914,116.15384615384616,8,0
49659.13029999992,5.317024230957031,-11.785551481695649,-0.16697459584295635,96.76674364896074,29,0
92093.4008999999,8.634590148925781,9.052935784494622,-1.28720787207872,50.11070110701107,0,0
24927.633300000027,9.028083801269531,4.762778437805412,-0.524299065420561,82.89719626168224,150,106
41691.936700000035,6.529441833496094,-1.6995095692916564,-0.742021276595745,63.96276595744681,42,0
15892.854700000007,5.827476501464844,-2.3102598781661072,-0.8891304347826091,67.97101449275362,67,0
43653.17769999998,6.329704284667969,-3.475066902771566,-0.7562340966921114,59.083969465648856,12,0
43155.059599999986,6.833747863769531,-0.5867574372902808,-0.6041343669250644,65.27131782945736,29,0
16172.31920000001,5.925422668457031,-2.2126058927214736,-0.6697841726618708,80.71942446043165,16,0
8959.426200000002,5.587471008300781,-2.3066328430253193,0.0790123456790124,116.66666666666666,76,0
82785.39750000006,6.508399963378906,-5.709544439643494,-0.9799174690508936,55.36451169188445,41,0
75711.54970000002,8.613121032714844,13.981845333952066,-1.067073170731709,55.50304878048781,10,0
90627.32650000021,5.449897766113281,-17.312229066020862,-0.176695437731195,101.60295930949444,30,0
100153.2962000002,5.780586242675781,-12.168322888887744,-0.4285553047404062,81.09480812641084,12,0
48328.54269999988,6.873695373535156,-0.44384925068106185,-0.4847926267281108,70.18433179723502,0,0
12729.685600000003,8.025016784667969,0.7794946823945157,-0.023728813559322055,99.32203389830508,4,0
19254.167300000026,5.973701477050781,-4.762341060956359,-0.25029239766081857,87.30994152046783,12,0
49589.412499999955,5.833671569824219,-8.421918467477084,-0.7940366972477066,58.62385321100918,0,0
40929.56129999997,5.021690368652344,-15.910569410777356,-0.3414364640883975,83.25966850828729,28,4
34232.98679999994,5.328987121582031,-9.828174931807986,-0.679245283018868,60.62893081761006,14,0
46840.447699999924,9.089393615722656,10.172695065137702,-0.4756892230576445,97.46867167919798,15,0
7667.018900000004,9.593437194824219,2.6057329081146126,-0.2536231884057971,109.13043478260872,23,0
34531.967300000004,6.769020080566406,-0.674471937682938,-0.14407894736842108,103.28947368421053,10,0
17002.793800000018,6.314537048339844,-1.2218609640690659,-0.4408163265306122,102.17687074829934,33,0
42214.69989999998,8.788185119628906,5.371777967983519,-0.6922872340425528,79.44148936170212,8,0
30675.666699999987,9.154441833496094,8.885222984835703,-0.5690140845070424,58.20422535211267,40,0
119447.3771000006,6.546958923339844,-4.251387531240084,-0.23917137476459438,97.02448210922788,2,119
132374.76930000057,8.894035339355469,23.561464179455072,-0.7464646464646477,69.40235690235691,5,0
47945.54079999991,8.327827453613281,3.6204318564734237,-0.473943661971831,70.98591549295776,0,0
29174.550299999984,6.249595642089844,-4.262591951010336,-0.6426415094339624,63.50943396226415,17,0
7363.479999999998,9.754402160644531,4.588303533846082,-0.4863636363636363,72.57575757575758,15,0
55975.68109999986,5.834846496582031,-9.364297019063052,-0.4539393939393933,75.27272727272727,31,0
37371.01639999995,7.252128601074219,0.7338334573675596,-0.6256983240223467,60.726256983240226,25,0
96749.17690000038,5.838371276855469,-17.923128922516923,-0.4119999999999984,79.92222222222223,39,4
9224.889500000003,7.986671447753906,0.6034666047519757,-0.06582278481012657,113.41772151898735,36,0
73606.07000000002,5.385490417480469,-20.004699357323034,-0.13666169895678165,96.63189269746645,4,0
38953.56969999995,9.794242858886719,21.95115504171445,-0.3903790087463563,87.8134110787172,29,0
74484.49830000004,4.965293884277344,-29.097593158220505,-0.44836309523809537,83.97321428571428,12,0
16169.751400000012,8.639503479003906,1.7707356715012956,-0.267132867132867,117.27272727272728,14,0
24996.78780000001,8.790748596191406,2.695096570328964,-0.22727272727272727,100.5909090909091,8,0
107067.48230000043,7.220405578613281,1.0859059212239828,-0.4209349593495933,68.92276422764228,0,0
35173.92739999995,6.859596252441406,-0.20800397666088344,-0.19711815561959664,79.02017291066282,35,0
47967.915199999996,9.470497131347656,20.09705304537687,-0.6562076749435664,53.972911963882616,25,0
19765.606000000018,9.535118103027344,11.263939790549792,-0.7545977011494258,76.09195402298849,0,0
28352.73700000002,5.992073059082031,-3.871318791347065,-0.26882591093117403,103.36032388663968,11,0
11239.931200000006,9.344459533691406,2.5072720906842374,-0.5306122448979593,86.42857142857143,40,0
64464.07199999995,8.996253967285156,10.75584175460385,-0.3138747884940777,72.58883248730965,7,0
66219.3271999997,9.157325744628906,12.606871926379895,-0.34888507718696427,93.12178387650086,0,0
117904.47260000056,6.982215881347656,-0.16643275471143681,-0.7025316455696213,54.79204339963834,45,0
14804.618400000018,9.464729309082031,11.755498522652761,-0.18749999999999997,79.921875,6,0
34917.72039999996,9.461204528808594,12.546987380575825,-0.4648148148148145,69.19753086419753,36,0
162041.89670000086,8.880577087402344,22.86583618483948,-0.49846689895470286,83.16376306620208,0,0
64111.03719999982,7.252769470214844,0.8859760388490159,-0.43369369369369337,86.90090090090091,25,4
57620.15189999982,5.610435485839844,-12.296636070030857,-0.30811881188118734,86.3168316831683,6,0
70708.5432000001,5.592704772949219,-12.311385987484456,-0.8964686998394862,59.454253611556986,0,0
26629.97790000002,8.431114196777344,2.055320049177098,-0.1210084033613445,103.23529411764704,12,6
94103.24760000038,8.588127136230469,10.815481906438862,-0.6166666666666664,74.11347517730496,32,0
24893.760299999994,5.601676940917969,-5.194263917309534,-1.6102325581395351,30.09302325581395,60,0
10711.575200000007,9.300987243652344,3.597052537752491,-0.23870967741935475,111.07526881720429,16,0
22378.09100000002,8.491569519042969,2.0392413996999075,-0.2517948717948719,103.48717948717949,4,0
28352.527800000003,9.655067443847656,10.849118807829548,-0.5759036144578309,75.62248995983936,20,186
23389.498300000007,5.988868713378906,-3.038512401536053,-0.5653465346534656,80.0990099009901,0,0
75707.15049999999,9.437492370605469,31.63471403489332,-0.6318443804034571,71.42651296829972,27,0
38638.959799999946,9.583396911621094,12.726416761428897,-0.5753424657534241,62.93150684931506,50,0
54811.42860000003,7.721244812011719,1.2223240978001613,-0.668836291913215,63.64891518737672,45,0
40304.0545,9.471778869628906,13.38698910319711,-0.5348314606741578,84.24157303370787,26,0
34088.846399999995,7.252342224121094,0.6759450589573319,-0.7596153846153846,69.1025641025641,0,0
37517.59769999996,5.893806457519531,-5.702719409592483,-0.4608955223880603,77.79104477611939,39,0
33675.480699999986,8.168037414550781,2.164951087663173,-0.20414012738853524,87.70700636942675,38,0
66050.90009999984,9.011634826660156,15.508821702579851,-0.7603448275862058,67.72413793103448,24,0
43132.907299999955,8.369590759277344,3.4376327771224666,-0.4678391959798992,59.22110552763819,26,0
39970.408799999925,9.444755554199219,10.875843451158904,-0.4667553191489352,57.79255319148935,35,0
20978.20070000001,9.388359069824219,12.912047835547352,-0.3111111111111114,64.19191919191918,15,0
24566.5771,8.361473083496094,2.283757228121793,-0.5308411214953276,68.83177570093457,16,0
28188.661700000015,6.558921813964844,-1.587417847282321,-0.3603375527426163,98.39662447257385,27,0
31044.030799999997,5.808998107910156,-5.751964556901456,-0.5148698884758365,83.38289962825279,4,0
22085.686900000004,5.721519470214844,-3.2028736486080156,0.056650246305418775,103.34975369458128,23,0
17858.23050000001,5.923286437988281,-3.0483943639572555,-0.1703030303030301,91.15151515151516,11,0
89400.30650000021,8.421287536621094,5.579822844361445,-0.4561608300907899,91.91958495460439,23,0
89781.4396000002,8.790534973144531,10.64637367810623,-0.4868387096774179,87.41935483870967,16,0
90113.22730000017,7.578117370605469,1.842776808693955,-0.4384516129032248,94.58064516129032,24,0
23821.35750000003,6.201850891113281,-2.052106988460878,-0.08867924528301885,97.97169811320755,17,0
309264.513200004,5.287437438964844,-85.30122863099501,-0.20785638108780594,73.41628154994667,2,0
54608.393499999955,7.014686584472656,0.06277302782338268,-0.7209876543209873,59.62962962962962,30,0
38703.69369999999,6.512351989746094,-1.706776927785576,-0.09854227405247819,113.00291545189505,14,0
23959.086499999994,9.242668151855469,7.023498705922627,-0.748058252427185,67.71844660194175,2,0
39985.87389999995,9.465476989746094,13.78659575527412,-0.1757062146892656,110.70621468926554,42,6
79691.64579999993,6.042274475097656,-11.361888226555763,-0.4694602272727254,80.38352272727273,47,0
29617.587399999986,8.863059997558594,5.802414319407703,-0.41156716417910516,67.87313432835819,0,0
14703.09930000001,9.097511291503906,4.917655479632273,-0.3221374045801527,81.83206106870229,3,0
25343.829400000017,4.936347961425781,-12.914267259686877,-0.27831858407079646,102.56637168141592,13,0
32582.341700000004,5.353446960449219,-7.111541004886661,-0.3967625899280578,89.46043165467627,14,0
49455.632599999815,5.762428283691406,-8.518860665161881,-0.48708920187793425,90.14084507042253,23,0
54537.38520000009,7.748054504394531,1.9205978583503196,-0.5607920792079207,72.21782178217822,31,0
6227.2493,9.983726501464844,3.5122842149264386,-0.7641509433962265,67.9245283018868,6,0
66714.0542999998,8.608741760253906,7.347941129006088,-0.39304347826086977,81.02608695652174,14,0
40665.95059999995,9.045707702636719,5.969822022278223,-0.306837606837607,90.82621082621083,4,0
25763.294700000024,5.981605529785156,-3.03302693354998,-0.49551569506726484,87.80269058295963,8,0
27293.53220000002,9.230491638183594,6.042946081989168,-0.4264705882352946,95.3781512605042,6,0
15034.216300000011,6.977088928222656,-0.03796687738341831,-0.62890625,90.546875,15,0
5115.0684,9.521873474121094,2.5092054515885955,-0.49111111111111105,88.88888888888889,16,0
68770.50399999996,7.292930603027344,1.1318106912321042,-0.5687402799377903,66.81181959564542,0,0
60348.472900000015,4.703819274902344,-33.52400783205599,-0.5826492537313431,86.69776119402985,14,0
36328.28219999998,9.493247985839844,10.336159582236185,-0.4104790419161679,70.74850299401197,0,0
35372.277499999975,7.695716857910156,0.8855576950340733,-0.3294117647058828,91.54798761609906,7,0
93853.01870000006,6.433631896972656,-4.709928240631214,-0.3296127562642365,75.56947608200456,14,0
15437.02410000001,9.237113952636719,3.5181991938426336,-0.12500000000000008,86.76470588235294,4,0
21822.080800000025,5.740318298339844,-3.206295494293446,-0.4683673469387759,83.57142857142857,4,0
37505.47639999999,9.645561218261719,15.821545087357457,-0.4409374999999997,93.21875,23,0
66924.38629999988,6.552833557128906,-2.905788007829422,-0.620033670033669,68.78787878787878,34,0
20763.705200000008,5.756874084472656,-1.4653295940681303,-0.7377777777777782,88.77777777777777,3,0
20315.44800000001,8.815101623535156,2.9435354238400926,-0.2861878453038675,85.74585635359115,9,0
84282.79140000018,7.996070861816406,2.7915667807414053,-0.6159895150720842,75.42595019659241,35,0
21746.816600000006,6.085105895996094,-2.172782251629453,-0.2922680412371136,84.02061855670102,36,0
17933.52100000001,9.451591491699219,5.05641081750375,-0.8662251655629145,84.63576158940397,4,0
29935.787299999985,5.118247985839844,-12.76857791485093,-0.5980544747081709,81.32295719844358,12,0
146513.2846000005,6.046226501464844,-12.322852906972685,-0.34252088078967147,90.64540622627183,73,44
37139.883899999964,7.009346008300781,0.018176215943331187,-0.4474285714285715,60.57142857142858,39,0
21766.256200000018,10.097053527832031,11.856298898521242,-0.42227979274611416,92.53886010362693,44,0
37919.591400000034,4.621253967285156,-23.81397770547958,-0.2034285714285714,98.28571428571429,83,42
21437.73820000001,9.054573059082031,7.791065929691083,-0.5142105263157897,81.0,4,0
18143.716900000018,8.798011779785156,3.9170887372137067,-0.8662420382165612,71.46496815286623,0,0
45611.06109999994,6.097496032714844,-7.811009012711615,-0.18316831683168344,97.05445544554455,3,0
40487.52459999996,6.149620056152344,-4.502743629448176,-0.29917127071823246,91.60220994475137,26,0
20830.31849999999,8.888374328613281,1.9787935577915796,-0.7643617021276596,69.62765957446808,7,0
23800.682,6.250022888183594,-1.275363987142498,-0.39850000000000046,89.19999999999999,0,0
47278.116799999996,5.715217590332031,-9.390542259978957,-0.8554761904761894,64.14285714285714,15,0
25621.497700000004,8.711280822753906,2.2264567903960817,-0.123706896551724,98.4051724137931,6,0
12816.866500000002,6.094612121582031,-1.3361399552764137,-0.13392857142857142,101.07142857142857,1,0
40838.431699999994,4.769828796386719,-18.055610772089437,-0.416578947368421,66.31578947368422,21,0
17472.87820000001,9.300025939941406,4.846050051478519,-0.33630573248407647,78.98089171974523,0,0
163114.51950000125,5.518363952636719,-43.32651676426207,-0.28642659279778215,90.13157894736842,23,0
43123.55090000004,7.521507263183594,1.3689994272165649,-0.5853846153846158,63.28205128205128,7,0
100145.82069999998,6.865898132324219,-1.0108765591686364,-0.5435675675675671,69.4054054054054,42,0
18848.496700000003,7.905921936035156,0.8813259804682545,-0.6177914110429451,87.42331288343559,16,0
76785.44770000005,6.113304138183594,-7.906869895454406,-0.6283823529411762,64.80882352941177,77,0
82488.11960000011,5.615455627441406,-14.132323665791958,-0.34558011049723675,94.88950276243094,30,0
27507.368600000013,6.667549133300781,-0.8572786792696263,-0.4481481481481485,85.14403292181069,8,0
15235.161900000003,5.717887878417969,-4.067099006243129,-0.5785185185185187,83.85185185185185,8,0
10072.576300000002,9.570152282714844,3.5207725797039657,-0.40744680851063847,75.85106382978724,31,0
16832.469800000013,5.610542297363281,-3.2331156922010607,-0.3315436241610741,96.84563758389262,47,0
34105.60329999997,9.524223327636719,13.68367430737689,-0.38300000000000056,97.26666666666665,200,0
9626.013599999998,9.520912170410156,3.5136037144650256,-0.4666666666666667,81.44444444444444,29,0
56137.05530000006,6.314430236816406,-5.621174319320318,-1.0074656188605116,48.153241650294696,21,0
28750.668200000015,7.077171325683594,0.15158907133599087,-0.5396761133603241,88.74493927125505,9,0
31759.9406,6.002540588378906,-3.867100789366944,-0.2398601398601401,98.98601398601399,12,0
129741.78880000048,9.299919128417969,32.02855763269601,-0.3773403324584414,91.67979002624672,41,0
46105.92679999993,9.358665466308594,16.836164281461826,-0.5896202531645571,83.39240506329114,24,0
40039.960299999984,9.029365539550781,7.596279824996426,-0.5763496143958867,54.9357326478149,38,0
52156.95349999988,6.900932312011719,-0.5767677718619524,-0.5518279569892471,65.78494623655914,15,0
38782.18679999999,8.889976501464844,6.602251626428668,-0.3971014492753629,80.08695652173914,31,0
64281.98869999982,7.043312072753906,0.13027776006725844,-0.25829145728643144,71.4572864321608,3,0
103918.33630000026,5.570381164550781,-25.7344910463749,-0.18834745762711871,92.30932203389831,16,0
13904.166400000007,10.314521789550781,17.759857744762083,-0.7150793650793655,69.76190476190476,137,96
13922.178700000008,10.266883850097656,17.758868743663083,-0.7507936507936512,68.17460317460318,131,71
13950.19200000001,10.314521789550781,17.759857744762083,-0.7539682539682543,68.96825396825396,137,96
13994.20490000001,10.367607116699219,17.760846745861084,-0.7809523809523812,67.38095238095238,144,96
14167.497700000005,10.314521789550781,17.761547445795447,-0.5866141732283464,74.48818897637794,63,0
38032.240399999995,6.065773010253906,-2.1848871362221445,-0.23893805309734548,86.04719764011799,60,0
14664.67720000001,4.547019958496094,-8.474402519741822,-0.3818897637795275,88.9763779527559,19,0
14395.339600000007,9.599098205566406,6.516918195459503,-1.0937007874015747,60.55118110236221,6,0
15133.39180000001,9.759956359863281,7.774804957822038,-0.7608,67.03999999999999,0,0
48804.08429999992,5.330162048339844,-12.717062915135955,-0.7719817767653753,66.42369020501138,40,0
47244.28069999994,9.522514343261719,14.941429788417736,-0.3531322505800469,73.4106728538283,43,50
13695.989700000007,10.340476989746094,18.75605828168987,-0.6951219512195127,73.08943089430893,83,0
38253.113399999966,10.163490295410156,27.929684009312382,-0.6419452887537997,84.43768996960486,0,0
58850.53029999986,8.142723083496094,3.4411342215012155,-0.5952468007312616,77.20292504570384,0,0
45857.62909999993,9.239143371582031,20.189696755574346,-0.632624113475177,54.96453900709219,44,0
58537.41359999995,8.426414489746094,5.224603970268639,-0.48079847908745244,69.31558935361217,27,0
126178.38160000042,8.762016296386719,14.733324943313534,-0.5026339691189812,85.97638510445049,28,8
101242.76390000012,6.522392272949219,-5.538576020464021,-0.508695652173913,68.79109225874868,50,0
26353.174400000014,4.814262390136719,-11.415546512823923,-0.1076923076923077,110.29914529914531,8,0
39452.645700000015,7.062217712402344,0.1358024049693043,-0.7538681948424073,68.10888252148996,17,0
36511.7244,4.966148376464844,-17.738352174724724,-0.22765957446808538,106.93009118541035,48,17
28162.78679999999,6.003608703613281,-1.392050498564764,-0.4183206106870229,77.78625954198472,28,4
8133.098699999999,5.075309753417969,-2.4760438762752397,-0.4095890410958903,84.24657534246575,8,0
115272.00020000055,8.779747009277344,22.433230635359692,-0.7570610687022898,58.36832061068702,23,0
45778.177999999934,9.485343933105469,15.81981520877332,-0.2010025062656644,97.99498746867167,12,0
8062.5996,10.502189636230469,8.493765297884005,-0.3352112676056336,89.43661971830986,9,0
21990.32070000002,9.445716857910156,7.035456718210636,-0.40684210526315834,97.42105263157895,0,0
46704.13869999996,6.112556457519531,-4.620206311752433,-0.48724999999999985,78.45,8,0
20617.599600000016,9.590660095214844,4.709364308807313,-0.3762162162162163,95.94594594594594,46,0
48609.552500000034,9.396583557128906,8.554776582038656,-0.4995565410199554,62.572062084257205,68,0
25595.642099999994,5.468589782714844,-4.27319944392071,-0.12096069868995635,106.41921397379912,12,0
39515.91719999996,9.281227111816406,9.287277263644235,-0.21538461538461562,95.32763532763533,60,0
73414.79000000002,5.477775573730469,-14.416766670059971,-0.6187499999999988,78.25,9,0
30538.52929999998,6.071113586425781,-3.779351357238326,-0.2928057553956835,83.41726618705036,6,0
20362.416800000014,9.766899108886719,6.613480433368462,-0.35628415300546434,91.63934426229507,44,0
73216.836,8.445747375488281,5.977538722250117,-0.3702909647779473,88.77488514548239,12,0
99646.47330000019,5.530113220214844,-19.821086314096533,-0.32505694760820025,95.77448747152619,30,0
52784.74079999993,7.154716491699219,0.483933357866313,-0.27573839662447286,88.29113924050634,26,0
12670.3914,6.906806945800781,-0.1415154392586473,-0.7805555555555557,65.83333333333331,12,0
64109.562499999876,6.262947082519531,-4.318976166744562,-0.3424347826086952,96.38260869565217,51,6
12333.018800000002,6.978477478027344,-0.03430370949125283,-0.5342592592592598,96.75925925925925,0,0
51880.20339999993,8.657447814941406,7.267286875976865,-0.619875776397515,57.84679089026914,34,0
20258.991600000016,4.904518127441406,-12.758639115740042,-0.2847457627118646,106.38418079096046,1,0
33115.03800000001,6.568321228027344,-1.5984119433722412,-0.33460207612456766,101.07266435986159,0,0
21165.3212,6.117362976074219,-2.120695823803686,-0.4296703296703299,86.31868131868133,0,0
76431.17859999994,6.098136901855469,-7.808245301336115,-0.10181818181818202,94.22377622377621,25,0
14252.319700000005,10.099510192871094,14.675514018280705,-0.7000000000000004,66.48854961832062,138,48
31553.780400000025,7.792381286621094,1.0509117864006683,-0.5560975609756094,71.46341463414633,33,0
59823.81149999996,8.403022766113281,4.928087067752244,-0.784452975047984,71.70825335892515,9,0
47599.23650000005,6.570243835449219,-2.7600201918798675,-0.5509259259259259,66.59722222222221,22,0
33540.391500000005,9.419120788574219,8.82025284716904,-0.7162866449511394,65.3745928338762,35,0
56730.69869999971,9.762519836425781,13.134346026640436,-0.52418096723869,38.049921996879874,8,0
83637.1612000001,6.166816711425781,-6.882964288384272,-0.3300531914893613,92.9122340425532,64,4
18274.833000000002,5.879386901855469,-3.935567314793545,-1.3237500000000004,55.625,34,0
56405.69969999993,6.827873229980469,-1.1525112723530953,-0.8678350515463908,71.5463917525773,16,0
44547.717500000035,6.259956359863281,-2.0796866477756737,-0.4987922705314015,57.22222222222222,7,10
31310.15220000001,5.080329895019531,-10.085943757079718,-0.6014234875444839,78.39857651245552,10,0
178306.8234000014,8.953529357910156,28.402199252968217,-0.5160956690368459,83.71040723981899,0,0
12685.696000000005,10.103462219238281,10.673995097479176,-0.6425925925925929,84.72222222222221,53,0
